resultId,raceId,driverId,constructorId_x,grid,positionText,positionOrder,statusId,year,round,circuitId,driverRef,nationality_x,constructorRef,status,qualifyId,quali_best_s,no_quali_time,quali_best_s_filled,accident_flag,driverErrorRate,driverScore,pos_clean,momentum_3,momentum_5,momentum_10,constructor_avg_pos,constructor_momentum,driver_circuit_avg,constructor_circuit_avg
23717,985,825,210,17,16,16,11,2017,17,69,kevin_magnussen,Danish,haas,+1 Lap,7479.0,97.394,0,97.394,0,0.026881720430107527,68.58852722230331,16.0,-12.0,-11.75,-11.75,12.55,-12.0,13.5,14.5
23718,985,4,1,8,R,17,5,2017,17,69,alonso,Spanish,mclaren,Engine,7468.0,95.007,0,95.007,0,0.010752688172043012,82.04516247475676,,-11.0,-13.0,-10.8,13.85,-13.0,10.818181818181818,8.75
23719,985,817,9,4,R,18,5,2017,17,69,ricciardo,Australian,red_bull,Engine,7463.0,93.577,0,93.577,0,0.007782101167315175,77.7206542599081,,-3.0,-3.0,-3.0,8.65,-6.0,10.454545454545455,6.541666666666667
23720,985,836,15,14,R,19,4,2017,17,69,wehrlein,German,sauber,Collision,7478.0,97.179,0,97.179,0,0.02564102564102564,61.64288200487296,,-16.0,-15.0,-14.5,15.1,-17.0,18.0,14.0625
23721,985,807,4,18,R,20,5,2017,17,69,hulkenberg,German,renault,Engine,7474.0,95.74000000000001,0,95.74000000000001,0,0.0326530612244898,73.05014313417675,,-16.0,-14.5,-11.833333333333334,13.25,-14.4,12.0,10.0
23722,986,830,9,2,1,1,1,2017,18,32,max_verstappen,Dutch,red_bull,Finished,7481.0,76.524,0,76.524,0,0.03125,90.23109243697479,1.0,-2.3333333333333335,-2.0,-3.857142857142857,8.65,-5.6,3.3333333333333335,6.555555555555555
23723,986,822,131,4,2,2,1,2017,18,32,bottas,Finnish,mercedes,Finished,7483.0,76.958,0,76.958,0,0.016194331983805668,81.08340813746862,2.0,-3.6666666666666665,-3.8,-3.2,3.175,-2.6,8.333333333333334,3.888888888888889
23724,986,8,6,5,3,3,1,2017,18,32,raikkonen,Finnish,ferrari,Finished,7484.0,77.238,0,77.238,0,0.015384615384615385,82.37607980255038,3.0,-3.6666666666666665,-3.6666666666666665,-3.75,5.475,-6.4,9.666666666666666,5.5
23725,986,20,6,1,4,4,1,2017,18,32,vettel,German,ferrari,Finished,7480.0,76.488,0,76.488,0,0.01556420233463035,86.17194570135746,4.0,-3.0,-3.3333333333333335,-3.125,5.475,-6.2,7.428571428571429,5.5
23726,986,839,10,6,5,5,11,2017,18,32,ocon,French,force_india,+1 Lap,7485.0,77.437,0,77.437,0,0.005847953216374269,74.67651028022544,5.0,-5.666666666666667,-7.4,-7.7,8.35,-6.4,11.571428571428571,9.125
23727,986,840,3,11,6,6,11,2017,18,32,stroll,Canadian,williams,+1 Lap,7491.0,78.902,0,78.902,0,0.016483516483516484,71.74680523096812,6.0,-8.5,-8.25,-10.11111111111111,11.5,-10.4,12.428571428571429,12.277777777777779
23728,986,815,10,9,7,7,11,2017,18,32,perez,Mexican,force_india,+1 Lap,7489.0,77.807,0,77.807,0,0.024734982332155476,80.09369553747023,7.0,-7.333333333333333,-6.6,-8.3,8.35,-6.6,10.333333333333334,9.125
23729,986,825,210,14,8,8,11,2017,18,32,kevin_magnussen,Danish,haas,+1 Lap,7497.0,79.443,0,79.443,0,0.026881720430107527,68.58852722230331,8.0,-10.666666666666666,-11.0,-11.875,12.55,-11.0,14.0,15.1875
23730,986,1,131,3,9,9,11,2017,18,32,hamilton,British,mercedes,+1 Lap,7482.0,76.934,0,76.934,0,0.006269592476489028,91.44540254418168,9.0,-3.6666666666666665,-2.8,-2.5,3.175,-4.2,3.0,3.888888888888889
23731,986,4,1,18,10,10,11,2017,18,32,alonso,Spanish,mclaren,+1 Lap,7493.0,77.71000000000001,0,77.71000000000001,0,0.010752688172043012,82.04516247475676,10.0,-10.5,-10.666666666666666,-11.0,13.85,-12.8,15.875,11.277777777777779
23732,986,13,3,10,11,11,11,2017,18,32,massa,Brazilian,williams,+1 Lap,7490.0,78.099,0,78.099,0,0.025806451612903226,81.00549331285168,11.0,-10.0,-10.0,-9.444444444444445,11.5,-10.6,8.666666666666666,12.277777777777779
23733,986,838,1,19,12,12,11,2017,18,32,vandoorne,Belgian,mclaren,+1 Lap,7494.0,78.578,0,78.578,0,0.047619047619047616,69.61861667744022,12.0,-12.666666666666666,-10.4,-11.0,13.85,-13.0,10.0,11.277777777777779
23734,986,842,5,20,13,13,11,2017,18,32,gasly,French,toro_rosso,+1 Lap,,,1,1012.64,0,0.0,74.28043588851108,13.0,-13.333333333333334,-13.333333333333334,-13.333333333333334,13.1,-13.8,9.714285714285714,13.1
23735,986,836,15,13,14,14,12,2017,18,32,wehrlein,German,sauber,+2 Laps,7496.0,79.333,0,79.333,0,0.02564102564102564,61.64288200487296,14.0,-14.5,-14.5,-15.0,15.1,-16.2,18.0,13.1
23736,986,154,210,15,15,15,12,2017,18,32,grosjean,French,haas,+2 Laps,7498.0,79.473,0,79.473,0,0.028735632183908046,69.7457563560911,15.0,-12.666666666666666,-12.0,-11.222222222222221,12.55,-12.4,15.6,15.1875
23737,986,832,4,8,R,16,5,2017,18,32,sainz,Spanish,renault,Engine,7488.0,77.753,0,77.753,0,0.026905829596412557,79.54669967331535,,-7.0,-5.5,-8.4,13.25,-14.4,10.333333333333334,13.625
23738,986,828,15,12,R,17,5,2017,18,32,ericsson,Swedish,sauber,Engine,7495.0,79.176,0,79.176,0,0.061855670103092786,64.81783831692867,,-15.0,-16.5,-16.0,15.1,-16.6,12.25,13.1
23739,986,843,5,17,R,18,5,2017,18,32,brendon_hartley,New Zealander,toro_rosso,Engine,7492.0,78.68299999999999,0,78.68299999999999,0,0.0,64.5972850678733,,-13.0,-13.0,-13.0,13.1,-14.8,16.0,13.1
23740,986,807,4,7,R,19,10,2017,18,32,hulkenberg,German,renault,Electrical,7487.0,77.46600000000001,0,77.46600000000001,0,0.0326530612244898,73.05014313417675,,,-16.0,-11.833333333333334,13.25,-15.8,10.142857142857142,13.625
23741,986,817,9,16,R,20,5,2017,18,32,ricciardo,Australian,red_bull,Engine,7486.0,77.447,0,77.447,0,0.007782101167315175,77.7206542599081,,-3.0,-2.6666666666666665,-3.2857142857142856,8.65,-9.2,9.875,6.555555555555555
23742,987,20,6,2,1,1,1,2017,19,18,vettel,German,ferrari,Finished,7500.0,68.36,0,68.36,0,0.01556420233463035,86.17194570135746,1.0,-2.3333333333333335,-2.75,-3.0,5.475,-2.6,5.75,7.142857142857143
23743,987,822,131,1,2,2,1,2017,19,18,bottas,Finnish,mercedes,Finished,7499.0,68.322,0,68.322,0,0.016194331983805668,81.08340813746862,2.0,-3.0,-3.6,-3.3,3.175,-3.8,10.454545454545455,5.821428571428571
23744,987,8,6,3,3,3,1,2017,19,18,raikkonen,Finnish,ferrari,Finished,7501.0,68.538,0,68.538,0,0.015384615384615385,82.37607980255038,3.0,-3.0,-3.5,-3.5,5.475,-2.8,7.875,7.142857142857143
23745,987,1,131,20,4,4,1,2017,19,18,hamilton,British,mercedes,Finished,7519.0,,1,1012.64,0,0.006269592476489028,91.44540254418168,4.0,-4.666666666666667,-3.4,-2.5,3.175,-4.4,6.642857142857143,5.821428571428571
23746,987,830,9,4,5,5,1,2017,19,18,max_verstappen,Dutch,red_bull,Finished,7502.0,68.925,0,68.925,0,0.03125,90.23109243697479,5.0,-3.3333333333333335,-2.6,-4.0,8.65,-9.6,3.3333333333333335,4.964285714285714
23747,987,817,9,14,6,6,1,2017,19,18,ricciardo,Australian,red_bull,Finished,7503.0,69.33,0,69.33,0,0.007782101167315175,77.7206542599081,6.0,-6.0,-4.0,-3.7142857142857144,8.65,-10.0,12.333333333333334,4.964285714285714
23748,987,13,3,9,7,7,1,2017,19,18,massa,Brazilian,williams,Finished,7508.0,69.612,0,69.612,0,0.025806451612903226,81.00549331285168,7.0,-9.0,-9.2,-9.2,11.5,-8.8,9.75,14.928571428571429
23749,987,4,1,6,8,8,1,2017,19,18,alonso,Spanish,mclaren,Finished,7505.0,69.593,0,69.593,0,0.010752688172043012,82.04516247475676,8.0,-9.0,-10.0,-10.5,13.85,-11.8,7.615384615384615,10.678571428571429
23750,987,815,10,5,9,9,1,2017,19,18,perez,Mexican,force_india,Finished,7504.0,69.598,0,69.598,0,0.024734982332155476,80.09369553747023,9.0,-8.0,-7.4,-8.5,8.35,-7.0,9.846153846153847,11.222222222222221
23751,987,807,4,7,10,10,11,2017,19,18,hulkenberg,German,renault,+1 Lap,7506.0,69.703,0,69.703,0,0.0326530612244898,73.05014313417675,10.0,-10.0,-13.0,-11.333333333333334,13.25,-14.4,10.727272727272727,13.166666666666666
23752,987,832,4,8,11,11,11,2017,19,18,sainz,Spanish,renault,+1 Lap,7507.0,69.768,0,69.768,0,0.026905829596412557,79.54669967331535,11.0,-9.0,-9.0,-8.833333333333334,13.25,-15.2,9.11111111111111,13.166666666666666
23753,987,842,5,19,12,12,11,2017,19,18,gasly,French,toro_rosso,+1 Lap,7515.0,70.686,0,70.686,0,0.0,74.28043588851108,12.0,-12.666666666666666,-13.0,-13.0,13.1,-13.2,8.285714285714286,11.45
23754,987,828,15,17,13,13,11,2017,19,18,ericsson,Swedish,sauber,+1 Lap,7517.0,70.875,0,70.875,0,0.061855670103092786,64.81783831692867,13.0,-14.0,-15.333333333333334,-15.714285714285714,15.1,-15.6,17.5,13.65
23755,987,836,15,15,14,14,11,2017,19,18,wehrlein,German,sauber,+1 Lap,7514.0,70.678,0,70.678,0,0.02564102564102564,61.64288200487296,14.0,-14.0,-15.0,-15.0,15.1,-15.4,14.5,13.65
23756,987,154,210,11,15,15,12,2017,19,18,grosjean,French,haas,+2 Laps,7510.0,69.879,0,69.879,0,0.028735632183908046,69.7457563560911,15.0,-14.666666666666666,-13.2,-12.222222222222221,12.55,-13.6,15.75,15.25
23757,987,840,3,16,16,16,12,2017,19,18,stroll,Canadian,williams,+2 Laps,7516.0,70.776,0,70.776,0,0.016483516483516484,71.74680523096812,16.0,-11.0,-10.25,-10.777777777777779,11.5,-10.2,15.285714285714286,14.928571428571429
23758,987,843,5,18,R,17,5,2017,19,18,brendon_hartley,New Zealander,toro_rosso,Engine,7513.0,70.625,0,70.625,0,0.0,64.5972850678733,,-13.0,-13.0,-13.0,13.1,-14.6,14.0,11.45
23759,987,839,10,10,R,18,3,2017,19,18,ocon,French,force_india,Accident,7509.0,69.83,0,69.83,1,0.005847953216374269,74.67651028022544,,-5.5,-6.75,-7.666666666666667,8.35,-9.4,10.428571428571429,11.222222222222221
23760,987,838,1,12,R,19,3,2017,19,18,vandoorne,Belgian,mclaren,Accident,7511.0,70.116,0,70.116,1,0.047619047619047616,69.61861667744022,,-12.0,-11.25,-10.875,13.85,-13.2,16.5,10.678571428571429
23761,987,825,210,13,R,20,3,2017,19,18,kevin_magnussen,Danish,haas,Accident,7512.0,70.154,0,70.154,1,0.026881720430107527,68.58852722230331,,-12.0,-11.0,-11.875,12.55,-14.8,14.285714285714286,15.25
23762,988,822,131,1,1,1,1,2017,20,24,bottas,Finnish,mercedes,Finished,7520.0,96.231,0,96.231,0,0.016194331983805668,81.08340813746862,1.0,-1.6666666666666667,-2.8,-3.2,3.175,-3.6,10.166666666666666,5.866666666666666
23763,988,1,131,2,2,2,1,2017,20,24,hamilton,British,mercedes,Finished,7521.0,96.40299999999999,0,96.40299999999999,0,0.006269592476489028,91.44540254418168,2.0,-5.0,-3.4,-2.6,3.175,-3.6,5.0,5.866666666666666
23764,988,20,6,3,3,3,1,2017,20,24,vettel,German,ferrari,Finished,7522.0,96.777,0,96.777,0,0.01556420233463035,86.17194570135746,3.0,-2.6666666666666665,-2.5,-2.5,5.475,-2.8,6.846153846153846,6.266666666666667
23765,988,8,6,5,4,4,1,2017,20,24,raikkonen,Finnish,ferrari,Finished,7524.0,96.985,0,96.985,0,0.015384615384615385,82.37607980255038,4.0,-3.3333333333333335,-3.6,-3.625,5.475,-3.0,10.9,6.266666666666667
23766,988,830,9,6,5,5,1,2017,20,24,max_verstappen,Dutch,red_bull,Finished,7525.0,97.328,0,97.328,0,0.03125,90.23109243697479,5.0,-3.6666666666666665,-3.4,-4.125,8.65,-7.4,4.0,6.533333333333333
23767,988,807,4,7,6,6,1,2017,20,24,hulkenberg,German,renault,Finished,7526.0,98.138,0,98.138,0,0.0326530612244898,73.05014313417675,6.0,-8.0,-8.0,-11.333333333333334,13.25,-12.4,12.272727272727273,12.071428571428571
23768,988,815,10,8,7,7,1,2017,20,24,perez,Mexican,force_india,Finished,7527.0,98.35900000000001,0,98.35900000000001,0,0.024734982332155476,80.09369553747023,7.0,-7.666666666666667,-7.6,-8.3,8.35,-9.2,9.928571428571429,10.166666666666666
23769,988,839,10,9,8,8,1,2017,20,24,ocon,French,force_india,Finished,7528.0,98.392,0,98.392,0,0.005847953216374269,74.67651028022544,8.0,-6.5,-6.25,-7.666666666666667,8.35,-9.8,10.714285714285714,10.166666666666666
23770,988,4,1,11,9,9,11,2017,20,24,alonso,Spanish,mclaren,+1 Lap,7530.0,98.636,0,98.636,0,0.010752688172043012,82.04516247475676,9.0,-9.0,-9.5,-10.285714285714286,13.85,-11.6,8.923076923076923,8.7
23771,988,13,3,10,10,10,11,2017,20,24,massa,Brazilian,williams,+1 Lap,7529.0,98.55,0,98.55,0,0.025806451612903226,81.00549331285168,10.0,-9.333333333333334,-9.4,-9.3,11.5,-10.0,7.375,13.3
23772,988,154,210,16,11,11,11,2017,20,24,grosjean,French,haas,+1 Lap,7535.0,99.51599999999999,0,99.51599999999999,0,0.028735632183908046,69.7457563560911,11.0,-13.666666666666666,-12.8,-12.0,12.55,-13.8,11.375,14.333333333333334
23773,988,838,1,13,12,12,11,2017,20,24,vandoorne,Belgian,mclaren,+1 Lap,7532.0,98.777,0,98.777,0,0.047619047619047616,69.61861667744022,12.0,-12.0,-12.5,-11.0,13.85,-12.0,13.0,8.7
23774,988,825,210,14,13,13,11,2017,20,24,kevin_magnussen,Danish,haas,+1 Lap,7533.0,99.298,0,99.298,0,0.026881720430107527,68.58852722230331,13.0,-10.5,-11.25,-12.0,12.55,-14.8,15.666666666666666,14.333333333333334
23775,988,836,15,18,14,14,11,2017,20,24,wehrlein,German,sauber,+1 Lap,7537.0,99.93,0,99.93,0,0.02564102564102564,61.64288200487296,14.0,-14.0,-14.25,-14.625,15.1,-14.4,14.0,13.6
23776,988,843,5,20,15,15,11,2017,20,24,brendon_hartley,New Zealander,toro_rosso,+1 Lap,7539.0,100.471,0,100.471,0,0.0,64.5972850678733,15.0,-15.0,-14.0,-14.0,13.1,-15.0,13.5,14.9
23777,988,842,5,17,16,16,11,2017,20,24,gasly,French,toro_rosso,+1 Lap,7536.0,99.72399999999999,0,99.72399999999999,0,0.0,74.28043588851108,16.0,-13.666666666666666,-13.6,-13.6,13.1,-15.6,12.125,14.9
23778,988,828,15,19,17,17,11,2017,20,24,ericsson,Swedish,sauber,+1 Lap,7538.0,99.994,0,99.994,0,0.061855670103092786,64.81783831692867,17.0,-15.0,-15.0,-16.142857142857142,15.1,-15.0,16.0,13.6
23779,988,840,3,15,18,18,11,2017,20,24,stroll,Canadian,williams,+1 Lap,7534.0,99.503,0,99.503,0,0.016483516483516484,71.74680523096812,18.0,-13.333333333333334,-12.75,-11.0,11.5,-12.4,13.25,13.3
23780,988,832,4,12,R,19,36,2017,20,24,sainz,Spanish,renault,Wheel,7531.0,98.725,0,98.725,0,0.026905829596412557,79.54669967331535,,-11.0,-9.0,-8.833333333333334,13.25,-13.0,9.7,12.071428571428571
23781,988,817,9,4,R,20,9,2017,20,24,ricciardo,Australian,red_bull,Hydraulics,7523.0,96.959,0,96.959,0,0.007782101167315175,77.7206542599081,,-6.0,-4.5,-3.5,8.65,-11.2,10.461538461538462,6.533333333333333
23782,989,20,6,3,1,1,1,2018,1,1,vettel,German,ferrari,Finished,7542.0,81.838,0,81.838,0,0.01556420233463035,86.17194570135746,1.0,-1.6666666666666667,-2.2,-2.5,4.928571428571429,-2.4,6.545454545454546,6.607142857142857
23783,989,1,131,1,2,2,1,2018,1,1,hamilton,British,mercedes,Finished,7540.0,81.164,0,81.164,0,0.006269592476489028,91.44540254418168,2.0,-2.6666666666666665,-3.6,-2.4,3.857142857142857,-2.2,5.571428571428571,7.892857142857143
23784,989,8,6,2,3,3,1,2018,1,1,raikkonen,Finnish,ferrari,Finished,7541.0,81.828,0,81.828,0,0.015384615384615385,82.37607980255038,3.0,-3.3333333333333335,-3.2,-3.75,4.928571428571429,-2.8,7.5,6.607142857142857
23785,989,817,9,8,4,4,1,2018,1,1,ricciardo,Australian,red_bull,Finished,7544.0,82.152,0,82.152,0,0.007782101167315175,77.7206542599081,4.0,-5.0,-5.0,-3.5714285714285716,7.642857142857143,-8.0,11.8,8.857142857142858
23786,989,4,1,10,5,5,1,2018,1,1,alonso,Spanish,mclaren,Finished,7550.0,83.59700000000001,0,83.59700000000001,0,0.010752688172043012,82.04516247475676,5.0,-7.333333333333333,-8.0,-10.142857142857142,12.761904761904763,-10.6,8.666666666666666,7.928571428571429
23787,989,830,9,4,6,6,1,2018,1,1,max_verstappen,Dutch,red_bull,Finished,7543.0,81.879,0,81.879,0,0.03125,90.23109243697479,6.0,-5.333333333333333,-4.2,-4.25,7.642857142857143,-8.2,8.555555555555555,8.857142857142858
23788,989,807,4,7,7,7,1,2018,1,1,hulkenberg,German,renault,Finished,7547.0,83.532,0,83.532,0,0.0326530612244898,73.05014313417675,7.0,-7.666666666666667,-7.666666666666667,-9.666666666666666,11.071428571428571,-10.6,11.166666666666666,11.0
23789,989,822,131,15,8,8,1,2018,1,1,bottas,Finnish,mercedes,Finished,7549.0,82.089,0,82.089,0,0.016194331983805668,81.08340813746862,8.0,-3.6666666666666665,-3.6,-3.7,3.857142857142857,-3.4,9.0,7.892857142857143
23790,989,838,1,11,9,9,1,2018,1,1,vandoorne,Belgian,mclaren,Finished,7551.0,83.85300000000001,0,83.85300000000001,0,0.047619047619047616,69.61861667744022,9.0,-10.5,-11.25,-10.875,12.761904761904763,-10.8,11.0,7.928571428571429
23791,989,832,4,9,10,10,1,2018,1,1,sainz,Spanish,renault,Finished,7548.0,83.061,0,83.061,0,0.026905829596412557,79.54669967331535,10.0,-10.5,-9.333333333333334,-9.333333333333334,11.071428571428571,-10.6,11.88888888888889,11.0
23792,989,815,10,12,11,11,1,2018,1,1,perez,Mexican,force_india,Finished,7552.0,84.005,0,84.005,0,0.024734982332155476,80.09369553747023,11.0,-9.0,-8.4,-8.6,11.19047619047619,-10.6,9.75,10.222222222222221
23793,989,839,10,14,12,12,1,2018,1,1,ocon,French,force_india,Finished,7554.0,84.503,0,84.503,0,0.005847953216374269,74.67651028022544,12.0,-10.0,-7.75,-8.0,11.19047619047619,-11.2,12.0,10.222222222222221
23794,989,844,15,18,13,13,1,2018,1,1,leclerc,Monegasque,sauber,Finished,7557.0,84.636,0,84.636,0,0.024390243902439025,85.08442776735461,13.0,-13.0,-13.0,-13.0,12.785714285714286,-14.2,8.166666666666666,14.045454545454545
23795,989,840,3,13,14,14,1,2018,1,1,stroll,Canadian,williams,Finished,7553.0,84.23,0,84.23,0,0.016483516483516484,71.74680523096812,14.0,-16.0,-13.0,-11.0,14.904761904761905,-13.0,9.571428571428571,13.851851851851851
23796,989,843,5,16,15,15,11,2018,1,1,brendon_hartley,New Zealander,toro_rosso,+1 Lap,7555.0,84.532,0,84.532,0,0.0,64.5972850678733,15.0,-15.0,-14.333333333333334,-14.333333333333334,13.880952380952381,-15.0,15.0,11.7
23797,989,154,210,6,R,16,36,2018,1,1,grosjean,French,haas,Wheel,7546.0,83.339,0,83.339,0,0.028735632183908046,69.7457563560911,,-13.0,-13.75,-12.0,11.976190476190476,-15.0,15.0,13.4375
23798,989,825,210,5,R,17,36,2018,1,1,kevin_magnussen,Danish,haas,Wheel,7545.0,83.187,0,83.187,0,0.026881720430107527,68.58852722230331,,-13.0,-12.333333333333334,-11.857142857142858,11.976190476190476,-15.4,12.222222222222221,13.4375
23799,989,842,5,20,R,18,5,2018,1,1,gasly,French,toro_rosso,Engine,7559.0,85.295,0,85.295,0,0.0,74.28043588851108,,-14.0,-13.5,-13.6,13.880952380952381,-16.2,12.5,11.7
23800,989,828,15,17,R,19,38,2018,1,1,ericsson,Swedish,sauber,Steering,7556.0,84.556,0,84.556,0,0.061855670103092786,64.81783831692867,,-15.0,-15.0,-16.166666666666668,12.785714285714286,-15.4,15.8,14.045454545454545
23801,989,845,3,19,R,20,23,2018,1,1,sirotkin,Russian,williams,Brakes,7558.0,84.922,0,84.922,0,0.0,63.28377504848093,,,,,14.904761904761905,-15.6,20.0,13.851851851851851
23802,990,20,6,1,1,1,1,2018,2,3,vettel,German,ferrari,Finished,7560.0,87.958,0,87.958,0,0.01556420233463035,86.17194570135746,1.0,-1.6666666666666667,-2.0,-2.375,4.928571428571429,-2.4,7.083333333333333,7.3125
23803,990,822,131,3,2,2,1,2018,2,3,bottas,Finnish,mercedes,Finished,7562.0,88.124,0,88.124,0,0.016194331983805668,81.08340813746862,2.0,-3.6666666666666665,-3.0,-3.4,3.857142857142857,-3.0,7.230769230769231,4.3125
23804,990,1,131,9,3,3,1,2018,2,3,hamilton,British,mercedes,Finished,7563.0,88.22,0,88.22,0,0.006269592476489028,91.44540254418168,3.0,-2.3333333333333335,-4.0,-2.6,3.857142857142857,-3.4,3.2666666666666666,4.3125
23805,990,842,5,5,4,4,1,2018,2,3,gasly,French,toro_rosso,Finished,7565.0,89.32900000000001,0,89.32900000000001,0,0.0,74.28043588851108,4.0,-10.0,-11.25,-12.0,13.880952380952381,-13.6,11.11111111111111,14.38888888888889
23806,990,825,210,6,5,5,1,2018,2,3,kevin_magnussen,Danish,haas,Finished,7566.0,89.358,0,89.358,0,0.026881720430107527,68.58852722230331,5.0,-9.0,-8.666666666666666,-10.428571428571429,11.976190476190476,-12.4,12.8,13.5
23807,990,807,4,7,6,6,1,2018,2,3,hulkenberg,German,renault,Finished,7567.0,89.187,0,89.187,0,0.0326530612244898,73.05014313417675,6.0,-6.333333333333333,-7.25,-9.666666666666666,11.071428571428571,-9.6,13.153846153846153,11.571428571428571
23808,990,4,1,13,7,7,11,2018,2,3,alonso,Spanish,mclaren,+1 Lap,7572.0,90.212,0,90.212,0,0.010752688172043012,82.04516247475676,7.0,-7.0,-7.8,-9.75,12.761904761904763,-8.4,9.333333333333334,10.625
23809,990,838,1,14,8,8,11,2018,2,3,vandoorne,Belgian,mclaren,+1 Lap,7573.0,90.479,0,90.479,0,0.047619047619047616,69.61861667744022,8.0,-9.666666666666666,-10.25,-10.125,12.761904761904763,-8.2,12.666666666666666,10.625
23810,990,828,15,17,9,9,11,2018,2,3,ericsson,Swedish,sauber,+1 Lap,7576.0,91.063,0,91.063,0,0.061855670103092786,64.81783831692867,9.0,-13.0,-13.0,-15.0,12.785714285714286,-14.4,14.0,15.1
23811,990,839,10,8,10,10,11,2018,2,3,ocon,French,force_india,+1 Lap,7568.0,89.874,0,89.874,0,0.005847953216374269,74.67651028022544,10.0,-10.0,-8.75,-8.11111111111111,11.19047619047619,-9.6,10.444444444444445,9.9375
23812,990,832,4,10,11,11,11,2018,2,3,sainz,Spanish,renault,+1 Lap,7569.0,89.80199999999999,0,89.80199999999999,0,0.026905829596412557,79.54669967331535,11.0,-10.5,-10.666666666666666,-9.5,11.071428571428571,-10.6,10.666666666666666,11.571428571428571
23813,990,844,15,19,12,12,11,2018,2,3,leclerc,Monegasque,sauber,+1 Lap,7578.0,91.42,0,91.42,0,0.024390243902439025,85.08442776735461,12.0,-12.5,-12.5,-12.5,12.785714285714286,-14.0,8.777777777777779,15.1
23814,990,154,210,16,13,13,11,2018,2,3,grosjean,French,haas,+1 Lap,7575.0,90.53,0,90.53,0,0.028735632183908046,69.7457563560911,13.0,-12.0,-13.5,-12.666666666666666,11.976190476190476,-12.8,10.11111111111111,13.5
23815,990,840,3,20,14,14,11,2018,2,3,stroll,Canadian,williams,+1 Lap,7579.0,91.503,0,91.503,0,0.016483516483516484,71.74680523096812,14.0,-15.333333333333334,-13.6,-11.333333333333334,14.904761904761905,-15.2,12.2,13.5
23816,990,845,3,18,15,15,11,2018,2,3,sirotkin,Russian,williams,+1 Lap,7577.0,91.414,0,91.414,0,0.0,63.28377504848093,15.0,-15.0,-15.0,-15.0,14.904761904761905,-16.2,15.0,13.5
23817,990,815,10,12,16,16,11,2018,2,3,perez,Mexican,force_india,+1 Lap,7571.0,90.156,0,90.156,0,0.024734982332155476,80.09369553747023,16.0,-11.333333333333334,-10.0,-8.5,11.19047619047619,-11.4,8.785714285714286,9.9375
23818,990,843,5,11,17,17,11,2018,2,3,brendon_hartley,New Zealander,toro_rosso,+1 Lap,7570.0,90.105,0,90.105,0,0.0,64.5972850678733,17.0,-15.666666666666666,-15.666666666666666,-15.0,13.880952380952381,-14.0,17.0,14.38888888888889
23819,990,8,6,2,R,18,36,2018,2,3,raikkonen,Finnish,ferrari,Wheel,7561.0,88.101,0,88.101,0,0.015384615384615385,82.37607980255038,,-3.5,-3.25,-3.7142857142857144,4.928571428571429,-5.4,7.909090909090909,7.3125
23820,990,830,9,15,R,19,29,2018,2,3,max_verstappen,Dutch,red_bull,Puncture,7574.0,89.374,0,89.374,0,0.03125,90.23109243697479,,-5.5,-4.25,-4.25,7.642857142857143,-10.8,9.583333333333334,7.1875
23821,990,817,9,4,R,20,10,2018,2,3,ricciardo,Australian,red_bull,Electrical,7564.0,88.398,0,88.398,0,0.007782101167315175,77.7206542599081,,-4.0,-5.0,-3.6666666666666665,7.642857142857143,-13.8,10.307692307692308,7.1875
23822,991,817,9,6,1,1,1,2018,3,17,ricciardo,Australian,red_bull,Finished,7585.0,91.94800000000001,0,91.94800000000001,0,0.007782101167315175,77.7206542599081,1.0,-2.5,-3.6666666666666665,-3.1666666666666665,7.642857142857143,-10.0,7.888888888888889,5.791666666666667
23823,991,822,131,3,2,2,1,2018,3,17,bottas,Finnish,mercedes,Finished,7582.0,91.625,0,91.625,0,0.016194331983805668,81.08340813746862,2.0,-4.0,-3.0,-3.4,3.857142857142857,-3.4,8.25,5.291666666666667
23824,991,8,6,2,3,3,1,2018,3,17,raikkonen,Finnish,ferrari,Finished,7581.0,91.182,0,91.182,0,0.015384615384615385,82.37607980255038,3.0,-3.0,-3.25,-3.4285714285714284,4.928571428571429,-5.2,6.25,6.333333333333333
23825,991,1,131,4,4,4,1,2018,3,17,hamilton,British,mercedes,Finished,7583.0,91.675,0,91.675,0,0.006269592476489028,91.44540254418168,4.0,-3.0,-3.0,-2.9,3.857142857142857,-3.8,4.333333333333333,5.291666666666667
23826,991,830,9,5,5,5,1,2018,3,17,max_verstappen,Dutch,red_bull,Finished,7584.0,91.79599999999999,0,91.79599999999999,0,0.03125,90.23109243697479,5.0,-5.5,-5.25,-3.625,7.642857142857143,-10.2,6.0,5.791666666666667
23827,991,807,4,7,6,6,1,2018,3,17,hulkenberg,German,renault,Finished,7586.0,92.494,0,92.494,0,0.0326530612244898,73.05014313417675,6.0,-6.333333333333333,-7.0,-8.5,11.071428571428571,-8.0,13.090909090909092,11.583333333333334
23828,991,4,1,13,7,7,1,2018,3,17,alonso,Spanish,mclaren,Finished,7592.0,93.232,0,93.232,0,0.010752688172043012,82.04516247475676,7.0,-6.333333333333333,-7.2,-8.5,12.761904761904763,-7.2,8.636363636363637,8.458333333333334
23829,991,20,6,1,8,8,1,2018,3,17,vettel,German,ferrari,Finished,7580.0,91.095,0,91.095,0,0.01556420233463035,86.17194570135746,8.0,-3.3333333333333335,-2.8,-3.0,4.928571428571429,-6.6,4.0,6.333333333333333
